"Date","Price","Condition","YearBuilt","Age","HouseType","Storey","Neighbours","Orientation","Community","M2built","M2eff","Bedrooms","Bathrooms","Bathrooms2","Elevator","Heating","Water","ParkingPlaces","Cod","CP","District","DirExacta","Type","Street","Num","Origin","Neighbourhood"
"2011-01-07",637100,"segunda mano / buen estado",NA,"20-30 años","  piso",19,2,"sur",130,150,133,4,3,NA,TRUE,"central","indet",1,"VW0000003187982",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","16","PARTICULAR",32
"2011-03-07",595000,"segunda mano / buen estado",NA,"20-30 años","  piso",19,2,"sur",130,150,133,4,3,NA,TRUE,"central","indet",1,"VW0000003187982",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","16","PARTICULAR",32
"2011-05-10",615000,"segunda mano / buen estado",NA,"20-30 años","  piso",19,2,"sur",130,150,133,4,3,NA,TRUE,"central","indet",1,"VW0000003187982",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","16","PARTICULAR",32
"2011-05-13",613000,"segunda mano / buen estado",NA,"20-30 años","  piso",19,2,"sur",130,150,133,4,3,NA,TRUE,"central","indet",1,"VW0000003187982",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","16","PARTICULAR",32
"2011-05-17",593500,"segunda mano / buen estado",NA,"20-30 años","  piso",19,2,"sur",130,150,133,4,3,NA,TRUE,"central","indet",1,"VW0000003187982",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","16","PARTICULAR",32
"2011-08-01",540913,"segunda mano / buen estado",NA,"20-30 años","  piso",19,2,"sur",130,150,133,4,3,NA,TRUE,"central","indet",1,"VW0000003187982",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","16","PARTICULAR",32
"2012-01-02",390000,"segunda mano / buen estado",NA,"10-20 años","  piso",7,3,"sudeste",46,80,68,2,2,NA,TRUE,"individual","central",1,"VW0000004929338",48014,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","50","PARTICULAR",32
"2009-06-19",339000,"segunda mano / buen estado",NA,"no consta","  ático",NA,NA,NA,NA,60,NA,1,1,NA,TRUE,"central",NA,0,"VC0000002383072",48014,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","32","PARTICULAR",32
"2010-03-09",336000,"segunda mano / buen estado",NA,"10-20 años","  piso",5,2,NA,60,91,82,3,2,NA,TRUE,"individual","central",0,"VW0000002898627",48014,"Deusto",TRUE,"CALLE","ARANEKO","28","PARTICULAR",5
"2010-10-26",63000,"segunda mano / buen estado",NA,"+ 30 años","  estudio",3,3,"sur",3,14,13,0,1,NA,FALSE,"individual","central",0,"VW0000003532626",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","79","PARTICULAR",NA
"2007-11-06",240405,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2009-03-15",240000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2009-10-16",238000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2009-10-27",231000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2009-11-03",228385,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2009-11-03",211000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2010-02-03",200000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2010-06-07",190000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2010-09-17",200000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2010-09-26",190000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,15,67,56,1,1,NA,FALSE,"desc/no tiene","central",0,"VW0000001134266",48014,"Deusto",TRUE,"CALLE","RIBERA DE DEUSTO","85","PARTICULAR",NA
"2011-06-21",354500,"segunda mano / buen estado",NA,"no consta","  piso",0,0,NA,120,90,0,4,2,NA,TRUE,"central","indet",1,"VP0000004496105",48015,"Deusto",TRUE,"PLAZA","AITA PATXI","5","AGENCIA",17
"2011-06-27",415000,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,"sur",100,90,0,3,2,NA,TRUE,"central","indet",1,"VW0000004308226",48014,"Deusto",TRUE,"CALLE","HELIODORO DE LA TORRE","4","PARTICULAR",NA
"2012-02-28",357602,"segunda mano / buen estado",NA,"+ 30 años","  piso",8,4,"noroeste",130,98,94,3,2,NA,TRUE,"central","indet",0,"VW0000005144028",48014,"Deusto",TRUE,"AVENIDA","MADARIAGA","73","PARTICULAR",32
"2011-11-15",345000,"segunda mano / buen estado",NA,"no consta","  piso",0,0,NA,0,95,0,3,2,NA,TRUE,"desc/no tiene","colectiva",0,"VP0000004983358",48015,"Deusto",TRUE,"CALLE","LEHENDAKARI AGUIRRE","137","AGENCIA",NA
"2011-02-03",395000,"segunda mano / a reformar",NA,"no consta","  piso",14,2,NA,0,135,130,4,2,NA,TRUE,"central","central",0,"VW0000003858376",48014,"Deusto",TRUE,"CALLE","JULIO LAZURTEGUI","16","PARTICULAR",NA
"2011-07-26",229000,"segunda mano / a reformar",NA,"+ 30 años","  piso",7,4,"norte",0,79,0,3,1,NA,TRUE,"desc/no tiene","central",0,"VW0000004392968",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","54","PARTICULAR",32
"2009-11-10",360000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,3,NA,50,99,90,3,2,NA,TRUE,"individual","central",0,"VW0000002650435",48014,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","30","PARTICULAR",32
"2012-02-14",201000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,4,"sudeste",40,70,0,2,1,NA,TRUE,"individual","central",0,"VP0000005297561",48014,"Deusto",TRUE,"CALLE","ARANEKO","1","AGENCIA",5
"2011-07-21",250000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,NA,60,70,0,3,1,NA,TRUE,"individual","central",0,"VW0000004384142",48014,"Deusto",TRUE,"CALLE","JON ARROSPIDE","16","PARTICULAR",32
"2010-11-12",195000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,"sur",30,70,62,3,1,NA,TRUE,"desc/no tiene","central",0,"VW0000003589760",48014,"Deusto",TRUE,"CALLE","ARANEKO","8","PARTICULAR",5
"2011-01-15",850000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,4,NA,90,230,200,6,3,NA,TRUE,"individual","central",1,"VW0000003781348",48014,"Deusto",TRUE,"PLAZA","SAN PEDRO","3","PARTICULAR",32
"2008-02-12",312526,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2008-04-15",290000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2008-05-06",295000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2009-02-23",283000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2009-09-21",277000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2010-03-08",271000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2010-09-10",250000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2011-05-30",240000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,"este",0,95,83,4,1,NA,FALSE,"individual","central",0,"VC0000001344233",48014,"Deusto",TRUE,"CAMINO","BERRIZ","8","PARTICULAR",NA
"2011-07-28",180000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"suroeste",30,80,0,3,1,NA,FALSE,"individual","central",0,"VW0000004398751",48014,"Deusto",TRUE,NA,"GRUPO VIRGEN DEL PINAR","2","PARTICULAR",NA
"2011-01-19",300000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,4,"este",72,68,50,2,1,NA,TRUE,"central","indet",0,"VW0000003795807",48014,"Deusto",TRUE,"CAMINO","MORGAN","2","PARTICULAR",32
"2011-02-09",280000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,4,"este",72,68,50,2,1,NA,TRUE,"central","indet",0,"VW0000003795807",48014,"Deusto",TRUE,"CAMINO","MORGAN","2","PARTICULAR",32
"2011-06-08",260000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,4,"este",72,68,50,2,1,NA,TRUE,"central","indet",0,"VW0000003795807",48014,"Deusto",TRUE,"CAMINO","MORGAN","2","PARTICULAR",32
"2012-02-23",255000,"segunda mano / buen estado",NA,"20-30 años","  piso",7,4,"norte",38,59,0,2,2,NA,TRUE,"individual","central",0,"VW0000005131984",48014,"Deusto",TRUE,"CALLE","MADARIAGA","14","PARTICULAR",NA
"2011-08-03",725000,"segunda mano / buen estado",NA,"5-10 años","chalet adosado",4,NA,NA,0,500,0,3,3,NA,FALSE,"central","colectiva",2,"VW0000004410217",48014,"Deusto",TRUE,"CAMINO","DE BERRIZ","2","PARTICULAR",32
"2009-03-04",535000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,102,0,4,2,NA,TRUE,"central","indet",0,"VC0000002159080",48015,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","32","PARTICULAR",NA
"2012-03-13",650000,"segunda mano / buen estado",NA,"5-10 años","chalet adosado",4,NA,"sur",50,350,280,5,4,NA,TRUE,"central","colectiva",3,"VW0000005208267",48014,"Deusto",TRUE,"CAMINO","MIRAMAR","71","PARTICULAR",5
"2011-10-09",400000,"segunda mano / buen estado",NA,"5-10 años","  piso",3,2,"suroeste",60,115,90,3,2,NA,TRUE,"individual","central",1,"VW0000004652350",48007,"Deusto",TRUE,"CALLE","ETXEZURI","22","PARTICULAR",37
"2012-03-15",290000,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,"nordeste",0,80,71,3,1,NA,TRUE,"individual","central",1,"VW0000005216356",48015,"Deusto",TRUE,"CALLE","MAR MEDITERRANEO","2","PARTICULAR",17
"2010-12-20",585000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,100,NA,4,2,NA,TRUE,"central","indet",1,"VC0000003734722",48014,"Deusto",TRUE,"AVENIDA","MADARIAGA","73","PARTICULAR",32
"2011-05-17",390000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,2,NA,62,90,80,3,2,NA,TRUE,"central","indet",0,"VW0000004172093",48014,"Deusto",TRUE,"CALLE","LUZARRA","20","PARTICULAR",32
"2011-02-05",220000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,"sur",20,110,0,3,2,NA,FALSE,"individual","central",0,"VW0000003864024",48014,"Deusto",TRUE,"CALLE","RIBERA DE ZORROTZAURRE","8","PARTICULAR",23
"2011-02-20",200000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,"sur",20,110,0,3,2,NA,FALSE,"individual","central",0,"VW0000003864024",48014,"Deusto",TRUE,"CALLE","RIBERA DE ZORROTZAURRE","8","PARTICULAR",23
"2011-04-09",190000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,"sur",20,110,0,3,2,NA,FALSE,"individual","central",0,"VW0000003864024",48014,"Deusto",TRUE,"CALLE","RIBERA DE ZORROTZAURRE","8","PARTICULAR",23
"2011-04-28",188000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,2,"sur",20,110,0,3,2,NA,FALSE,"individual","central",0,"VW0000003864024",48014,"Deusto",TRUE,"CALLE","RIBERA DE ZORROTZAURRE","8","PARTICULAR",23
"2012-04-10",400000,"segunda mano / a reformar",NA,"20-30 años","  piso",11,4,"sur",130,130,105,4,2,NA,TRUE,"central","indet",1,"VW0000005303101",48015,"Deusto",TRUE,"CALLE","ERDIKOETXE","1","PARTICULAR",17
"2011-11-20",480000,"segunda mano / buen estado",NA,"10-20 años","  piso",5,5,NA,110,100,90,3,2,NA,TRUE,"central","indet",1,"VW0000004800495",48014,"Deusto",TRUE,"CALLE","RIBERA DE LA BOTICA VIEJA","25","PARTICULAR",NA
"2010-07-14",240000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,60,NA,2,1,NA,FALSE,"desc/no tiene",NA,0,"VC0000003269019",48014,"Deusto",TRUE,"CALLE","RAMUN Y CAJAL","50","PARTICULAR",32
"2012-04-07",335000,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,"noroeste",120,90,0,3,2,NA,TRUE,"central","indet",1,"VW0000005291683",48015,"Deusto",TRUE,"PLAZA","CELESTINO MARIA DEL ARENAL","13","PARTICULAR",17
"2008-11-12",390000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,NA,95,0,3,2,NA,TRUE,"individual","colectiva",0,"VC0000001927920",48015,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","78","PARTICULAR",NA
"2009-07-28",380000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,NA,95,0,3,2,NA,TRUE,"individual","colectiva",0,"VC0000001927920",48015,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","78","PARTICULAR",NA
"2011-01-24",355000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,NA,95,0,3,2,NA,TRUE,"individual","colectiva",0,"VC0000001927920",48015,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","78","PARTICULAR",NA
"2010-07-13",405000,"segunda mano / a reformar",NA,"+ 30 años","  piso",11,2,NA,0,120,106,4,2,NA,TRUE,"central","indet",0,"VW0000003245093",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","8","PARTICULAR",32
"2011-03-16",240000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,6,"nordeste",30,55,0,2,1,NA,TRUE,"individual","central",0,"VW0000003988668",48015,"Deusto",TRUE,"CALLE","BENIDORM","6","PARTICULAR",17
"2012-05-04",175000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,63,NA,2,1,NA,TRUE,"central",NA,0,"VC0000005428977",48014,"Deusto",TRUE,"CALLE","GORBEA","7","PARTICULAR",NA
"2011-12-03",325000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,80,80,75,3,2,NA,TRUE,"individual","central",0,"VW0000004849877",48015,"Deusto",TRUE,"CALLE","LUZARRA","4","PARTICULAR",NA
"2012-01-10",315000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,0,109,90,3,2,NA,TRUE,"individual","central",0,"VW0000004948975",48015,"Deusto",TRUE,"CALLE","IBARREKOLANDA","28","PARTICULAR",17
"2012-01-27",165000,"segunda mano / buen estado",NA,"+ 30 años","  ático",4,4,"este",0,65,60,2,1,NA,TRUE,"desc/no tiene","central",0,"VW0000005004363",48014,"Deusto",TRUE,"CALLE","ARANEKO","12","PARTICULAR",5
"2012-01-16",295000,"segunda mano / buen estado",NA,"20-30 años","  piso",2,4,"sur",74,50,0,2,1,NA,TRUE,"central","indet",1,"VW0000004964033",48014,"Deusto",TRUE,"CALLE","MORGAN","6","PARTICULAR",32
"2012-04-15",450000,"segunda mano / buen estado",NA,"20-30 años","  piso",8,NA,"sur",70,110,100,4,2,NA,TRUE,"central","indet",2,"VW0000005319701",48014,"Deusto",TRUE,"CALLE","JULIO URQUIJO","7","PARTICULAR",32
"2011-03-27",588990,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,4,"sudeste",180,170,150,5,2,NA,TRUE,"central","indet",0,"VW0000004020498",48014,"Deusto",TRUE,"CALLE","JULIO URQUIJO","6","PARTICULAR",32
"2012-05-07",420000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,100,99,4,2,NA,TRUE,"desc/no tiene",NA,0,"VC0000005436340",48014,"Deusto",TRUE,"PLAZA","SAN PEDRO","3","PARTICULAR",32
"2011-04-04",200000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,4,"sur",30,84,72,3,1,NA,FALSE,"desc/no tiene","central",0,"VW0000004045110",48014,"Deusto",TRUE,"CALLE","VIRGEN DEL PINAR","6","PARTICULAR",NA
"2011-04-04",433000,"segunda mano / buen estado",NA,"10-20 años","  piso",NA,4,"suroeste",0,100,0,3,2,NA,TRUE,"central","indet",1,"VW0000004045251",48015,"Deusto",TRUE,"CALLE","ERDIKOETXE","1","PARTICULAR",17
"2012-05-04",294496,"segunda mano / buen estado",NA,"no consta","  piso",3,NA,NA,0,93,90,3,2,NA,TRUE,"central","indet",1,"VW0000005407434",48015,"Deusto",TRUE,"AVENIDA","LEHENDAKARI AGUIRRE","128","PARTICULAR",NA
"2011-05-10",210000,"segunda mano / a reformar",NA,"+ 30 años","  piso",5,4,"norte",0,55,0,3,1,NA,TRUE,"desc/no tiene","individual",0,"VW0000004149524",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","39","PARTICULAR",32
"2011-04-26",312000,"segunda mano / buen estado",NA,"no consta","  piso",3,NA,NA,0,85,0,3,1,NA,FALSE,"individual","central",0,"VW0000004099428",48014,"Deusto",TRUE,"AVENIDA","RAMON Y CAJAL","29","PARTICULAR",32
"2011-04-29",260000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,67,NA,3,1,NA,TRUE,"desc/no tiene",NA,0,"VC0000004136662",48014,"Deusto",TRUE,"AVENIDA","RAMON Y CAJAL","33","PARTICULAR",32
"2011-05-11",214000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,60,70,0,2,1,NA,TRUE,"individual","central",0,"VW0000004153256",48014,"Deusto",TRUE,"CALLE","EGUILEOR","1","PARTICULAR",5
"2011-05-20",209000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,60,70,0,2,1,NA,TRUE,"individual","central",0,"VW0000004153256",48014,"Deusto",TRUE,"CALLE","EGUILEOR","1","PARTICULAR",5
"2011-05-22",205000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,60,70,0,2,1,NA,TRUE,"individual","central",0,"VW0000004153256",48014,"Deusto",TRUE,"CALLE","EGUILEOR","1","PARTICULAR",5
"2011-06-12",199000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,60,70,0,2,1,NA,TRUE,"individual","central",0,"VW0000004153256",48014,"Deusto",TRUE,"CALLE","EGUILEOR","1","PARTICULAR",5
"2011-08-30",187000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,60,70,0,2,1,NA,TRUE,"individual","central",0,"VW0000004153256",48014,"Deusto",TRUE,"CALLE","EGUILEOR","1","PARTICULAR",5
"2011-05-27",400000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,6,"sur",50,120,89,4,1,NA,TRUE,"individual","central",0,"VW0000004210319",48014,"Deusto",TRUE,"CALLE","RAMUN Y CAJAL","24","PARTICULAR",32
"2011-05-14",196000,"segunda mano / buen estado",NA,"+ 30 años","  piso",20,6,"sudeste",40,68,60,1,1,NA,FALSE,"individual","central",0,"VW0000004164517",48014,"Deusto",TRUE,"CALLE","RAMUN Y CAJAL","2","PARTICULAR",32
"2011-05-09",360000,"segunda mano / a reformar",NA,"+ 30 años","  piso",14,3,"sur",0,112,0,4,2,NA,TRUE,"central","central",0,"VW0000004145225",48014,"Deusto",TRUE,"PLAZA","ELISEO MIGOYA","17","PARTICULAR",32
"2011-05-31",450000,"segunda mano / buen estado",NA,"20-30 años","  piso",8,3,"nordeste",110,138,115,4,2,NA,TRUE,"central","indet",1,"VW0000004221002",48014,"Deusto",TRUE,"CALLE","JULIO URQUIJO","13","PARTICULAR",32
"2012-02-22",416000,"segunda mano / buen estado",NA,"20-30 años","  piso",8,3,"nordeste",110,138,115,4,2,NA,TRUE,"central","indet",1,"VW0000004221002",48014,"Deusto",TRUE,"CALLE","JULIO URQUIJO","13","PARTICULAR",32
"2012-04-25",390000,"segunda mano / buen estado",NA,"20-30 años","  piso",8,3,"nordeste",110,138,115,4,2,NA,TRUE,"central","indet",1,"VW0000004221002",48014,"Deusto",TRUE,"CALLE","JULIO URQUIJO","13","PARTICULAR",32
"2011-04-28",382800,"segunda mano / buen estado",NA,"no consta","  piso",7,4,"sudeste",0,115,90,4,2,NA,TRUE,"central","indet",1,"VW0000004110667",48014,"Deusto",TRUE,"CALLE","JON ARROSPIDE","24","PARTICULAR",32
"2011-05-16",345000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,110,0,3,2,NA,TRUE,"central","indet",1,"VW0000004165949",48015,"Deusto",TRUE,"PLAZA","CELESTINO M. DEL ARENAL","12","PARTICULAR",NA
"2011-10-05",245000,"segunda mano / a reformar",NA,"no consta","  piso",0,0,NA,0,90,0,3,1,NA,TRUE,"individual","colectiva",0,"VP0000004836494",48014,"Deusto",TRUE,"CALLE","BLAS DE OTERO","29","AGENCIA",32
"2012-02-01",185000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,77,NA,2,1,NA,TRUE,"desc/no tiene","colectiva",0,"VP0000005222242",48014,"Deusto",TRUE,"CALLE","ARANEKO","6","AGENCIA",5
"2011-11-02",418000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,88,0,3,2,NA,TRUE,"central","colectiva",0,"VC0000004759703",48014,"Deusto",TRUE,"CALLE","LUIS POWER","5","PARTICULAR",32
"2011-11-26",409000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,88,0,3,2,NA,TRUE,"central","colectiva",0,"VC0000004759703",48014,"Deusto",TRUE,"CALLE","LUIS POWER","5","PARTICULAR",32
"2011-12-14",400000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,88,0,3,2,NA,TRUE,"central","colectiva",0,"VC0000004759703",48014,"Deusto",TRUE,"CALLE","LUIS POWER","5","PARTICULAR",32
"2012-01-21",391000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,88,0,3,2,NA,TRUE,"central","colectiva",0,"VC0000004759703",48014,"Deusto",TRUE,"CALLE","LUIS POWER","5","PARTICULAR",32
"2012-03-30",385000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,88,0,3,2,NA,TRUE,"central","colectiva",0,"VC0000004759703",48014,"Deusto",TRUE,"CALLE","LUIS POWER","5","PARTICULAR",32
"2012-04-26",360607,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,88,0,3,2,NA,TRUE,"central","colectiva",0,"VC0000004759703",48014,"Deusto",TRUE,"CALLE","LUIS POWER","5","PARTICULAR",32
"2012-01-16",390658,"segunda mano / buen estado",NA,"no consta","  piso",1,NA,NA,0,105,0,4,2,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000004963928",48014,"Deusto",TRUE,"CALLE","LEHENDAKARI AGUIRRE","33","PARTICULAR",NA
"2012-05-04",320000,"segunda mano / buen estado",NA,"20-30 años","  piso",0,0,"suroeste",120,100,95,4,2,NA,TRUE,"individual","indet",1,"VP0000005609222",48014,"Deusto",TRUE,"CALLE","JULIO URQUIJO","5","AGENCIA",32
